id,company,companySlug,title,roleCategory,country,location,isRemote,isInternship,datePostedUtc,firstDiscoveredAtUtc,lastVerifiedAtUtc,scoutJobUrl,sourceUrl
4ad1a0a3-5b81-42bb-8755-ead0e414125d,Apple,apple,"SRE Manager, ML Operations",SeniorSoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:57:27.977115Z,2026-06-25T15:57:27.977115Z,https://www.scoutjob.me/jobs/apple-sre-manager-ml-operations-200669851,https://jobs.apple.com/en-us/details/200669851/sre-manager-ml-operations
a031fbab-2c22-4a68-8c7f-36bee2d7206b,Apple,apple,"Financial Analyst, FP&A Real Estate & Development (Places) Finance",Analyst,United States,United States,False,False,,2026-06-25T15:57:27.884286Z,2026-06-25T15:57:27.884286Z,https://www.scoutjob.me/jobs/apple-financial-analyst-fp-a-real-estate-development-places-finance-200668983,https://jobs.apple.com/en-us/details/200668983/financial-analyst-fp-a-real-estate-development-places-finance
184a4b1e-85ca-4477-85bb-6a7f9e5f55f6,Apple,apple,Java Server Engineer-ASE,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:57:27.736531Z,2026-06-25T15:57:27.736531Z,https://www.scoutjob.me/jobs/apple-java-server-engineer-ase-200663246,https://jobs.apple.com/en-us/details/200663246/java-server-engineer-ase
bf378dc4-56c5-4e97-93c8-ce53636e045b,Airbnb,airbnb,"Software Engineer, Quality Platform",SoftwareEngineering,Remote,Remote,True,False,,2026-06-25T15:57:07.762903Z,2026-06-25T15:57:07.762903Z,https://www.scoutjob.me/jobs/airbnb-software-engineer-quality-platform-8026849,https://careers.airbnb.com/positions/8026849
675dcc61-162f-4d96-a0da-9e256e2a2c82,Oracle,oracle,Senior Application Software Engineer,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T15:49:34.370129Z,2026-06-25T15:49:34.370129Z,https://www.scoutjob.me/jobs/oracle-senior-application-software-engineer-338328,https://careers.oracle.com/en/sites/jobsearch/job/338328
0f88c1aa-a757-4ca5-ac24-4c4a7a7146c5,Apple,apple,Data Scientist,DataAiMl,United States,United States,False,False,,2026-06-25T15:47:17.043256Z,2026-06-25T15:47:17.043256Z,https://www.scoutjob.me/jobs/apple-data-scientist-200668804,https://jobs.apple.com/en-us/details/200668804/data-scientist
1771861f-d1b4-4396-abda-151a9e6cb854,Apple,apple,Software Engineer - Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:17.017268Z,2026-06-25T15:47:17.017268Z,https://www.scoutjob.me/jobs/apple-software-engineer-systems-200669116,https://jobs.apple.com/en-us/details/200669116/software-engineer-systems
25dbef69-0fe9-4668-91e3-eaeff67c17a8,Apple,apple,Wireless Systems Validation Engineer,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:47:16.98522Z,2026-06-25T15:47:16.98522Z,https://www.scoutjob.me/jobs/apple-wireless-systems-validation-engineer-200669125,https://jobs.apple.com/en-us/details/200669125/wireless-systems-validation-engineer
6a9049c3-8cc1-48f9-b4dd-cd1afbbb651f,Apple,apple,Module Design Engineer,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:47:16.955287Z,2026-06-25T15:47:16.955287Z,https://www.scoutjob.me/jobs/apple-module-design-engineer-200669135,https://jobs.apple.com/en-us/details/200669135/module-design-engineer
7e4ee72b-c558-49ea-a00c-b7d51f4ce61b,Apple,apple,Software Development Engineer - Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.929636Z,2026-06-25T15:47:16.929636Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-systems-200669142,https://jobs.apple.com/en-us/details/200669142/software-development-engineer-systems
643c6ee2-4b98-4644-a538-be28e49ba724,Apple,apple,Software Engineer- Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.893675Z,2026-06-25T15:47:16.893675Z,https://www.scoutjob.me/jobs/apple-software-engineer-systems-200669153,https://jobs.apple.com/en-us/details/200669153/software-engineer-systems
d68cdc6b-4e21-4e7c-ba26-2161c1bc0276,Apple,apple,RF Systems Engineer,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:47:16.868191Z,2026-06-25T15:47:16.868191Z,https://www.scoutjob.me/jobs/apple-rf-systems-engineer-200669158,https://jobs.apple.com/en-us/details/200669158/rf-systems-engineer
c203eccf-5e78-4ecc-b0e3-1a8f8de69bcd,Apple,apple,Software Engineer - Applications,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.837205Z,2026-06-25T15:47:16.837205Z,https://www.scoutjob.me/jobs/apple-software-engineer-applications-200669180,https://jobs.apple.com/en-us/details/200669180/software-engineer-applications
03b9e700-5f1b-46e2-bfd5-d607f48ab14b,Apple,apple,Senior Machine Learning Engineer,SeniorDataAiMl,United States,United States,False,False,,2026-06-25T15:47:16.788622Z,2026-06-25T15:47:16.788622Z,https://www.scoutjob.me/jobs/apple-senior-machine-learning-engineer-200669181,https://jobs.apple.com/en-us/details/200669181/senior-machine-learning-engineer
1aacd29a-1711-4ae6-8308-030cc13d6938,Apple,apple,Software Engineer - Applications,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.737623Z,2026-06-25T15:47:16.737623Z,https://www.scoutjob.me/jobs/apple-software-engineer-applications-200669193,https://jobs.apple.com/en-us/details/200669193/software-engineer-applications
43e27c0a-9c46-4720-bd1c-3c25f0606fd3,Apple,apple,Machine Learning Engineer,DataAiMl,United States,United States,False,False,,2026-06-25T15:47:16.703772Z,2026-06-25T15:47:16.703772Z,https://www.scoutjob.me/jobs/apple-machine-learning-engineer-200668947,https://jobs.apple.com/en-us/details/200668947/machine-learning-engineer
3898fe18-2eb9-4a7c-8a7f-ad518c296e46,Apple,apple,Software Development - Applications,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.66791Z,2026-06-25T15:47:16.66791Z,https://www.scoutjob.me/jobs/apple-software-development-applications-200668965,https://jobs.apple.com/en-us/details/200668965/software-development-applications
8ec56c6d-babc-424d-ba27-fbba6fea88a7,Apple,apple,Business Intelligence Analyst,DataAiMl,United States,United States,False,False,,2026-06-25T15:47:16.630761Z,2026-06-25T15:47:16.630761Z,https://www.scoutjob.me/jobs/apple-business-intelligence-analyst-200668981,https://jobs.apple.com/en-us/details/200668981/business-intelligence-analyst
827d05be-8e64-4a9e-b88d-716e74548455,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.598477Z,2026-06-25T15:47:16.598477Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200669102,https://jobs.apple.com/en-us/details/200669102/software-development-engineer
9a31a0eb-24eb-4d8a-b025-ea34dae76730,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.568034Z,2026-06-25T15:47:16.568034Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200669036,https://jobs.apple.com/en-us/details/200669036/software-development-engineer
c46a274d-e709-4578-aad8-1773b387e3df,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.53692Z,2026-06-25T15:47:16.53692Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200669105,https://jobs.apple.com/en-us/details/200669105/software-development-engineer
875ae902-31e5-4329-ab43-52d5d107b3d0,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.491351Z,2026-06-25T15:47:16.491351Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200669111,https://jobs.apple.com/en-us/details/200669111/software-development-engineer
a205085a-cc49-4d80-b3d2-ea1389c8735c,Apple,apple,Software Engineer – Applications,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.455772Z,2026-06-25T15:47:16.455772Z,https://www.scoutjob.me/jobs/apple-software-engineer-applications-200669110,https://jobs.apple.com/en-us/details/200669110/software-engineer-applications
8e64ab19-3b7e-44f2-a900-5fb320bc38da,Apple,apple,Software Engineering Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.408759Z,2026-06-25T15:47:16.408759Z,https://www.scoutjob.me/jobs/apple-software-engineering-systems-200669114,https://jobs.apple.com/en-us/details/200669114/software-engineering-systems
b90fbc47-5db3-4a42-92d4-529986b6bc98,Apple,apple,Software Development Engineering,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.364254Z,2026-06-25T15:47:16.364254Z,https://www.scoutjob.me/jobs/apple-software-development-engineering-200668885,https://jobs.apple.com/en-us/details/200668885/software-development-engineering
8d905440-c871-4533-a9eb-2e994be42364,Apple,apple,Software Integrity Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.289821Z,2026-06-25T15:47:16.289821Z,https://www.scoutjob.me/jobs/apple-software-integrity-engineer-200668879,https://jobs.apple.com/en-us/details/200668879/software-integrity-engineer
d9cf270d-56b1-425e-8b82-979ce36778a7,Apple,apple,Software Development Engineering,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.246096Z,2026-06-25T15:47:16.246096Z,https://www.scoutjob.me/jobs/apple-software-development-engineering-200668856,https://jobs.apple.com/en-us/details/200668856/software-development-engineering
7c7e9299-2691-4835-b5ff-c1f368e60ba4,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.199714Z,2026-06-25T15:47:16.199714Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200668842,https://jobs.apple.com/en-us/details/200668842/software-development-engineer
b066d6cc-4c2f-480a-86d9-1af725cd2c18,Apple,apple,Software Engineering Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.149293Z,2026-06-25T15:47:16.149293Z,https://www.scoutjob.me/jobs/apple-software-engineering-systems-200668839,https://jobs.apple.com/en-us/details/200668839/software-engineering-systems
fbce29dc-a219-49b3-8de9-30ab4912ccd9,Apple,apple,Senior Software Development Engineer,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.105458Z,2026-06-25T15:47:16.105458Z,https://www.scoutjob.me/jobs/apple-senior-software-development-engineer-200668915,https://jobs.apple.com/en-us/details/200668915/senior-software-development-engineer
ff27ea8e-136c-4bbd-99e7-4ec9d1edf1b9,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:16.076376Z,2026-06-25T15:47:16.076376Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200668907,https://jobs.apple.com/en-us/details/200668907/software-development-engineer
b2180deb-89ec-4290-afb3-173e14c318e3,Apple,apple,Engineering Product Coordinator,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:47:16.027724Z,2026-06-25T15:47:16.027724Z,https://www.scoutjob.me/jobs/apple-engineering-product-coordinator-200668927,https://jobs.apple.com/en-us/details/200668927/engineering-product-coordinator
e55f7f6d-9a6e-4e8a-acb6-aa6cdaf83f4f,Apple,apple,Wireless Systems Engineer,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:47:15.978125Z,2026-06-25T15:47:15.978125Z,https://www.scoutjob.me/jobs/apple-wireless-systems-engineer-200668840,https://jobs.apple.com/en-us/details/200668840/wireless-systems-engineer
78470847-3085-4e2f-a79f-7338b37cd49c,Apple,apple,Software Development Engineer - Applications,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:15.956751Z,2026-06-25T15:47:15.956751Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-applications-200668841,https://jobs.apple.com/en-us/details/200668841/software-development-engineer-applications
d9114133-1899-482f-abca-5b4cb8e907b9,Apple,apple,Software Development Engineer - Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:15.919101Z,2026-06-25T15:47:15.919101Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-systems-200668837,https://jobs.apple.com/en-us/details/200668837/software-development-engineer-systems
6b92deaa-44aa-4f50-87ab-8dedd6d0dcb7,Apple,apple,Software Development Engineer - Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:15.846449Z,2026-06-25T15:47:15.846449Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-systems-200668830,https://jobs.apple.com/en-us/details/200668830/software-development-engineer-systems
62e8adef-0666-4dde-844e-1e825e66e204,Apple,apple,"Software Engineer, Apple Ads",SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:47:15.761541Z,2026-06-25T15:47:15.761541Z,https://www.scoutjob.me/jobs/apple-software-engineer-apple-ads-200630865,https://jobs.apple.com/en-us/details/200630865/software-engineer-apple-ads
efc6ca40-f87a-4ee6-a59c-63296cb16216,Apple,apple,Tools and Automation Engineer,SoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T15:47:15.608818Z,2026-06-25T15:47:15.608818Z,https://www.scoutjob.me/jobs/apple-tools-and-automation-engineer-200668828,https://jobs.apple.com/en-us/details/200668828/tools-and-automation-engineer
6dfc9147-df87-4a93-b167-ee06529392da,Amazon,amazon,"Software Development Engineer , Corporate Services Security , Corporate Services Security",SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:46:32.058899Z,2026-06-25T15:46:32.058899Z,https://www.scoutjob.me/jobs/amazon-software-development-engineer-corporate-services-security-corporate-services-security-6fd1b2fc-d649-4362-bb99-d254f36ac258,https://www.amazon.jobs/en/jobs/10458936/software-development-engineer-corporate-services-security-corporate-services-security
b45bcee6-9ae1-4b1d-9d0c-778b8af83926,Amazon,amazon,"Software Engineer 2, Leo Security",SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:46:31.182784Z,2026-06-25T15:46:31.182784Z,https://www.scoutjob.me/jobs/amazon-software-engineer-2-leo-security-5e5d42de-0d5b-41d7-9c4a-e295a29457f1,https://www.amazon.jobs/en/jobs/10458932/software-engineer-2-leo-security
6d10e9ca-2b83-4948-97e2-81bbfb25a1e9,JPMorgan Chase,jpmorgan,Data Scientist Associate,DataAiMl,India,India,False,False,,2026-06-25T15:37:56.744741Z,2026-06-25T15:37:56.744741Z,https://www.scoutjob.me/jobs/jpmorgan-data-scientist-associate-210762867,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210762867
deb6a10e-7950-4fff-a641-361ecdff6fb9,JPMorgan Chase,jpmorgan,AI ML Engineering Analyst,Analyst,United States,United States,False,False,,2026-06-25T15:37:56.680129Z,2026-06-25T15:37:56.680129Z,https://www.scoutjob.me/jobs/jpmorgan-ai-ml-engineering-analyst-210745706,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210745706
c44cb16a-9a50-46a9-8cf1-0044a1c7c995,JPMorgan Chase,jpmorgan,Lead Software Engineer - DevOps Specialist - Electronic Trading Integration,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T15:37:56.638948Z,2026-06-25T15:37:56.638948Z,https://www.scoutjob.me/jobs/jpmorgan-lead-software-engineer-devops-specialist-electronic-trading-integration-210704901,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210704901
3bb0f8e6-0002-4f2b-91e6-24b791a28440,JPMorgan Chase,jpmorgan,Lead Software Engineer - Java Backend,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T15:37:56.577985Z,2026-06-25T15:37:56.577985Z,https://www.scoutjob.me/jobs/jpmorgan-lead-software-engineer-java-backend-210726764,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210726764
086836be-ef8b-499e-9c8f-b4662d814b35,Apple,apple,Software Development Engineer,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:36:07.215757Z,2026-06-25T15:36:07.215757Z,https://www.scoutjob.me/jobs/apple-software-development-engineer-200669112,https://jobs.apple.com/en-us/details/200669112/software-development-engineer
77d3b4e5-f953-4313-a3bd-45bd5a40538d,Apple,apple,Software Engineer - Systems,SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:36:07.167512Z,2026-06-25T15:36:07.167512Z,https://www.scoutjob.me/jobs/apple-software-engineer-systems-200669124,https://jobs.apple.com/en-us/details/200669124/software-engineer-systems
bb4558a6-506c-4eaf-9e5e-a57c3a41dc2a,Goldman Sachs,goldman_sachs,"Platform Solutions – Dallas – Associate, Software Engineering – 4208762",SoftwareEngineering,United States,United States,False,False,,2026-06-25T15:36:05.911218Z,2026-06-25T15:36:05.911218Z,https://www.scoutjob.me/jobs/goldman-sachs-platform-solutions-dallas-associate-software-engineering-4208762-177766,https://higher.gs.com/roles/177766
7fffe159-b6ea-4f88-8b3e-bec3d7f259d9,AMD,amd,Mechanical Engineer,HardwareEngineering,United States,United States,False,False,,2026-06-25T15:35:02.208274Z,2026-06-25T15:35:02.208274Z,https://www.scoutjob.me/jobs/amd-mechanical-engineer-86176,https://careers.amd.com/careers-home/jobs/86176
c933fc9f-6288-4422-91bd-ff2af5829250,Apple,apple,Mac Hardware Systems Engineer (SOC),HardwareEngineering,China,China,False,False,,2026-06-25T15:25:57.747415Z,2026-06-25T15:25:57.747415Z,https://www.scoutjob.me/jobs/apple-mac-hardware-systems-engineer-soc-200669728,https://jobs.apple.com/en-us/details/200669728/mac-hardware-systems-engineer-soc
a6ba2282-2d2c-443d-86e0-cb0f262dd3bd,Cloudflare,cloudflare,Field Solutions Engineer,SoftwareEngineeringExtensive,Mexico,Mexico,False,False,,2026-06-25T15:24:42.508101Z,2026-06-25T15:24:42.508101Z,https://www.scoutjob.me/jobs/cloudflare-field-solutions-engineer-8018980,https://boards.greenhouse.io/cloudflare/jobs/8018980
1aa3269c-439f-48a2-a2ff-7a34d0cc46b9,Amazon,amazon,"Software Development Manager, Customer Service, Endpoint Security",EngineeringManagement,United States,United States,False,False,,2026-06-25T15:14:17.362869Z,2026-06-25T15:14:17.362869Z,https://www.scoutjob.me/jobs/amazon-software-development-manager-customer-service-endpoint-security-1c6b6625-bbbd-4038-bf02-9537220b5fe7,https://www.amazon.jobs/en/jobs/10458906/software-development-manager-customer-service-endpoint-security
fcdab120-57f3-472b-8c8c-0b7c622ea55c,Figma,figma,"Manager, Software Engineering - AI Product (London, United Kingdom)",SeniorSoftwareEngineering,United Kingdom,United Kingdom,False,False,,2026-06-25T15:14:09.505674Z,2026-06-25T15:14:09.505674Z,https://www.scoutjob.me/jobs/figma-manager-software-engineering-ai-product-london-united-kingdom-6099616004,https://boards.greenhouse.io/figma/jobs/6099616004
513e1751-eee6-4b8b-87d7-013bb6e2d897,Zoom,zoom,AI Engineer,DataAiMl,United States,United States,False,False,,2026-06-25T15:08:44.204987Z,2026-06-25T15:08:44.204987Z,https://www.scoutjob.me/jobs/zoom-ai-engineer-ai-engineer-seattle-washington-united-states-d8e43d8d-d411-44b0-9c2d-75a99ed8ca28,https://careers.zoom.us/jobs/ai-engineer-seattle-washington-united-states-d8e43d8d-d411-44b0-9c2d-75a99ed8ca28
90234420-8574-476c-9332-f8b05b648e09,JPMorgan Chase,jpmorgan,Sr Lead Software Engineer- Python,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T15:06:19.608875Z,2026-06-25T15:06:19.608875Z,https://www.scoutjob.me/jobs/jpmorgan-sr-lead-software-engineer-python-210750956,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210750956
64c55016-a27f-4c4b-82da-45762eee39b6,Amazon,amazon,"Senior Software Engineer, Full-stack, Bee",SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T15:04:07.922567Z,2026-06-25T15:04:07.922567Z,https://www.scoutjob.me/jobs/amazon-senior-software-engineer-full-stack-bee-d38a3885-d2b9-4be5-8e79-350b192dc6c7,https://www.amazon.jobs/en/jobs/10458884/senior-software-engineer-full-stack-bee
a99162ed-4b90-498c-9958-70bd3e5dd784,Oracle,oracle,Software Developer 4,SoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.661127Z,2026-06-25T14:57:39.661127Z,https://www.scoutjob.me/jobs/oracle-software-developer-4-336855,https://careers.oracle.com/en/sites/jobsearch/job/336855
f0e3f77b-143b-41b4-aab1-7e28e6a24ae4,Oracle,oracle,Software Developer 5,SoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.639403Z,2026-06-25T14:57:39.639403Z,https://www.scoutjob.me/jobs/oracle-software-developer-5-336819,https://careers.oracle.com/en/sites/jobsearch/job/336819
b9d577bd-d179-4e64-9e37-859f501d91c6,Oracle,oracle,Software Developer 3,SoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.616954Z,2026-06-25T14:57:39.616954Z,https://www.scoutjob.me/jobs/oracle-software-developer-3-336853,https://careers.oracle.com/en/sites/jobsearch/job/336853
43fedd66-5668-4449-b010-0ea288f1f432,Oracle,oracle,Software Developer 3,SoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.591337Z,2026-06-25T14:57:39.591337Z,https://www.scoutjob.me/jobs/oracle-software-developer-3-336854,https://careers.oracle.com/en/sites/jobsearch/job/336854
369ed990-8844-401d-960b-c64ac3da1f84,Oracle,oracle,Software Developer 3,SoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.570027Z,2026-06-25T14:57:39.570027Z,https://www.scoutjob.me/jobs/oracle-software-developer-3-336813,https://careers.oracle.com/en/sites/jobsearch/job/336813
2d3d979d-1d32-4f6f-b0ef-5b23126f79fb,Oracle,oracle,Software Developer 3,SoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.548761Z,2026-06-25T14:57:39.548761Z,https://www.scoutjob.me/jobs/oracle-software-developer-3-336812,https://careers.oracle.com/en/sites/jobsearch/job/336812
7be6f0d1-11a0-48fa-9a1e-a7b21db07863,Oracle,oracle,Senior Principal Software Developer,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T14:57:39.527567Z,2026-06-25T14:57:39.527567Z,https://www.scoutjob.me/jobs/oracle-senior-principal-software-developer-336931,https://careers.oracle.com/en/sites/jobsearch/job/336931
f65cd71f-44cb-4a4f-9afc-b4cd50690769,Microsoft,microsoft,Principal Software Engineer,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T14:55:58.775165Z,2026-06-25T14:55:58.775165Z,https://www.scoutjob.me/jobs/microsoft-principal-software-engineer-1970393556899909,https://jobs.careers.microsoft.com/global/en/job/1970393556899909
1d151335-581f-41da-821e-1146c8ca87eb,Microsoft,microsoft,Software Engineer II,SoftwareEngineering,Kenya,Kenya,False,False,,2026-06-25T14:55:58.574698Z,2026-06-25T14:55:58.574698Z,https://www.scoutjob.me/jobs/microsoft-software-engineer-ii-1970393556873391,https://jobs.careers.microsoft.com/global/en/job/1970393556873391
87783d09-6edc-43f8-96a8-7b11a4c668b5,Microsoft,microsoft,Principal Engineer,SeniorSoftwareEngineeringExtensive,India,India,False,False,,2026-06-25T14:55:58.507548Z,2026-06-25T14:55:58.507548Z,https://www.scoutjob.me/jobs/microsoft-principal-engineer-1970393556892427,https://jobs.careers.microsoft.com/global/en/job/1970393556892427
7a502519-0ce0-44df-9e38-e19a856404cd,Microsoft,microsoft,Principal Group Engineering Manager - Microsoft Entra,EngineeringManagement,Czech Republic,Czech Republic,False,False,,2026-06-25T14:55:58.472048Z,2026-06-25T14:55:58.472048Z,https://www.scoutjob.me/jobs/microsoft-principal-group-engineering-manager-microsoft-entra-1970393556913127,https://jobs.careers.microsoft.com/global/en/job/1970393556913127
d719fddb-32cf-4a3d-9140-e050b45e55ef,Microsoft,microsoft,Principal Applied Scientist,SeniorDataAiMl,United States,United States,False,False,,2026-06-25T14:55:58.40418Z,2026-06-25T14:55:58.40418Z,https://www.scoutjob.me/jobs/microsoft-principal-applied-scientist-1970393556913140,https://jobs.careers.microsoft.com/global/en/job/1970393556913140
7b2040c5-f9b7-47f9-92a5-d790c3118ff6,JPMorgan Chase,jpmorgan,Senior Lead Software Engineer Full Stack - Java / React,SeniorSoftwareEngineering,United States,United States,False,False,,2026-06-25T14:55:34.978637Z,2026-06-25T14:55:34.978637Z,https://www.scoutjob.me/jobs/jpmorgan-senior-lead-software-engineer-full-stack-java-react-210701728,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210701728
0938d38d-5c00-411c-b326-fe97f361c501,JPMorgan Chase,jpmorgan,Lead Software Engineer- Python & AWS,SeniorSoftwareEngineering,United Kingdom,United Kingdom,False,False,,2026-06-25T14:35:05.687086Z,2026-06-25T14:35:05.687086Z,https://www.scoutjob.me/jobs/jpmorgan-lead-software-engineer-python-aws-210762028,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210762028
aa262528-35be-42ed-af34-491a1a9f08a6,HubSpot,hubspot,"Business Developer Representative (BDR) - Canada Sales Remote - Quebec, Canada Apply",SoftwareEngineeringExtensive,Remote,Remote,True,False,,2026-06-25T14:23:15.775883Z,2026-06-25T14:23:15.775883Z,https://www.scoutjob.me/jobs/hubspot-business-developer-representative-bdr-canada-sales-remote-quebec-canada-apply-8028315,https://www.hubspot.com/careers/jobs/8028315
e4d36996-963d-4330-8f9a-801154037223,Amazon,amazon,"Software Dev Engineer II, Amazon Payment Products",SoftwareEngineering,India,India,False,False,,2026-06-25T14:22:36.929303Z,2026-06-25T14:22:36.929303Z,https://www.scoutjob.me/jobs/amazon-software-dev-engineer-ii-amazon-payment-products-38b008c0-20f6-40b1-85a5-d7d6f6d8409c,https://www.amazon.jobs/en/jobs/10458821/software-dev-engineer-ii-amazon-payment-products
f273e870-f0a2-4e64-8d0b-cf32600fd63d,American Express,americanexpress,Director-Infrastructure Engineering,SeniorSoftwareEngineeringExtensive,United States,United States,False,False,,2026-06-25T14:21:35.589787Z,2026-06-25T14:21:35.589787Z,https://www.scoutjob.me/jobs/americanexpress-director-infrastructure-engineering-26010135,https://careers.americanexpress.com/en/sites/CX_1/jobs/preview/26010135
d60eedfe-0b83-455c-9ddb-0fa488345afc,Apple,apple,Machine Learning 3D Reconstruction Engineer,DataAiMl,United States,United States,False,False,,2026-06-25T14:12:26.905982Z,2026-06-25T14:12:26.905982Z,https://www.scoutjob.me/jobs/apple-machine-learning-3d-reconstruction-engineer-200669941,https://jobs.apple.com/en-us/details/200669941/machine-learning-3d-reconstruction-engineer
a7e0c365-45d3-4f97-a0fa-08354629d264,Rippling,rippling,Sr. Fraud Strategy Data Analyst,SeniorDataAiMl,India,India,False,False,,2026-06-25T14:03:36.539643Z,2026-06-25T14:03:36.539643Z,https://www.scoutjob.me/jobs/rippling-sr-fraud-strategy-data-analyst-b8d07e60-2f86-42a9-8bc2-9201cf719033,https://ats.rippling.com/rippling/jobs/b8d07e60-2f86-42a9-8bc2-9201cf719033
b2cd040b-fc83-4d07-b178-3c0cb908fe48,JPMorgan Chase,jpmorgan,Lead Software Engineer - AI Tooling,SeniorSoftwareEngineering,Ireland,Ireland,False,False,,2026-06-25T14:03:32.422627Z,2026-06-25T14:03:32.422627Z,https://www.scoutjob.me/jobs/jpmorgan-lead-software-engineer-ai-tooling-210763446,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210763446
2788d1f9-74fe-4b9c-9702-8f2e6a7e78df,JPMorgan Chase,jpmorgan,Senior Lead Software Engineer - Python,SeniorSoftwareEngineering,Ireland,Ireland,False,False,,2026-06-25T13:42:27.332098Z,2026-06-25T13:42:27.332098Z,https://www.scoutjob.me/jobs/jpmorgan-senior-lead-software-engineer-python-210762760,https://jpmc.fa.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX/job/210762760
7710cda0-620a-4e3b-bd45-ccf1ac1a9023,Okta,okta,Senior Software Engineer,SeniorSoftwareEngineering,India,India,False,False,,2026-06-25T13:41:55.867815Z,2026-06-25T13:41:55.867815Z,https://www.scoutjob.me/jobs/okta-senior-software-engineer-7599312,https://www.okta.com/company/careers/opportunity/7599312
